Backend,Circuit,Execution Time (s)_2.4.2,Execution Time (s)_2.5.2,Execution Time (s)_Abs_Delta,Execution Time (s)_%_Change,Total Gates_2.4.2,Total Gates_2.5.2,Total Gates_Abs_Delta,Total Gates_%_Change,2Q Gate Count_2.4.2,2Q Gate Count_2.5.2,2Q Gate Count_Abs_Delta,2Q Gate Count_%_Change,Total Depth_2.4.2,Total Depth_2.5.2,Total Depth_Abs_Delta,Total Depth_%_Change,2Q Depth_2.4.2,2Q Depth_2.5.2,2Q Depth_Abs_Delta,2Q Depth_%_Change,Successful_Runs_2.4.2,Successful_Runs_2.5.2,Successful_Runs_Abs_Delta
Sherbrooke_127Q,ghz_n40.qasm,0.05,0.05,0.0,0.0,338.0,363.0,25.0,7.4,39.0,39.0,0.0,0.0,110.0,135.0,25.0,22.73,39.0,39.0,0.0,0.0,10,10,0
Sherbrooke_127Q,ghz_n78.qasm,0.07,0.06,-0.01,-14.29,676.0,722.0,46.0,6.8,77.0,77.0,0.0,0.0,219.0,265.0,46.0,21.0,77.0,77.0,0.0,0.0,10,10,0
Sherbrooke_127Q,ghz_state_n23.qasm,0.02,0.02,0.0,0.0,203.0,216.0,13.0,6.4,22.0,22.0,0.0,0.0,70.0,83.0,13.0,18.57,22.0,22.0,0.0,0.0,10,10,0
Sherbrooke_127Q,grover_n2.qasm,0.01,0.01,0.0,0.0,20.0,27.0,7.0,35.0,2.0,2.0,0.0,0.0,11.0,18.0,7.0,63.64,2.0,2.0,0.0,0.0,10,10,0
Sherbrooke_127Q,hs4_n4.qasm,0.01,0.01,0.0,0.0,42.0,54.0,12.0,28.57,4.0,4.0,0.0,0.0,12.0,18.0,6.0,50.0,2.0,2.0,0.0,0.0,10,10,0
Sherbrooke_127Q,inverseqft_n4.qasm,0.01,0.01,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,,22.0,22.0,0.0,0.0,0.0,0.0,0.0,,10,10,0
Sherbrooke_127Q,ipea_n2.qasm,0.03,0.03,0.0,0.0,63.0,69.0,6.0,9.52,5.0,5.0,0.0,0.0,52.0,54.0,2.0,3.85,5.0,5.0,0.0,0.0,10,10,0
Sherbrooke_127Q,ising_n10.qasm,0.01,0.01,0.0,0.0,577.0,720.0,143.0,24.78,90.0,90.0,0.0,0.0,96.0,126.0,30.0,31.25,20.0,20.0,0.0,0.0,10,10,0
Sherbrooke_127Q,ising_n26.qasm,0.02,0.02,0.0,0.0,328.0,453.0,125.0,38.11,50.0,50.0,0.0,0.0,20.0,30.0,10.0,50.0,4.0,4.0,0.0,0.0,10,10,0
Sherbrooke_127Q,ising_n34.qasm,0.04,0.04,0.0,0.0,425.0,597.0,172.0,40.47,66.0,66.0,0.0,0.0,20.0,30.0,10.0,50.0,4.0,4.0,0.0,0.0,10,10,0
Sherbrooke_127Q,ising_n42.qasm,0.05,0.05,0.0,0.0,536.0,706.0,170.0,31.72,82.0,82.0,0.0,0.0,20.0,30.0,10.0,50.0,4.0,4.0,0.0,0.0,10,10,0
Sherbrooke_127Q,ising_n66.qasm,0.07,0.06,-0.01,-14.29,837.0,1130.0,293.0,35.01,130.0,130.0,0.0,0.0,20.0,30.0,10.0,50.0,4.0,4.0,0.0,0.0,10,10,0
Sherbrooke_127Q,ising_n98.qasm,0.07,0.07,0.0,0.0,1253.0,1705.0,452.0,36.07,194.0,194.0,0.0,0.0,20.0,30.0,10.0,50.0,4.0,4.0,0.0,0.0,10,10,0
Sherbrooke_127Q,iswap_n2.qasm,0.01,0.01,0.0,0.0,21.0,27.0,6.0,28.57,2.0,2.0,0.0,0.0,12.0,18.0,6.0,50.0,2.0,2.0,0.0,0.0,10,10,0
Sherbrooke_127Q,knn_n25.qasm,0.03,0.02,-0.01,-33.33,954.0,1268.2,314.2,32.94,144.5,170.4,25.9,17.92,471.3,605.2,133.9,28.41,115.5,135.1,19.6,16.97,10,10,0
Sherbrooke_127Q,knn_n31.qasm,0.04,0.03,-0.01,-25.0,1115.4,1586.2,470.8,42.21,165.2,216.7,51.5,31.17,538.1,755.9,217.8,40.48,129.8,173.7,43.9,33.82,10,10,0
Sherbrooke_127Q,knn_n41.qasm,0.06,0.06,0.0,0.0,1733.2,2180.1,446.9,25.78,271.3,302.2,30.9,11.39,836.6,1017.4,180.8,21.61,211.0,235.0,24.0,11.37,10,10,0
Sherbrooke_127Q,knn_n67.qasm,0.13,0.08,-0.05,-38.46,3191.9,4329.4,1137.5,35.64,511.0,618.5,107.5,21.04,1491.0,1935.0,444.0,29.78,376.9,452.0,75.1,19.93,10,10,0
Sherbrooke_127Q,linearsolver_n3.qasm,0.01,0.01,0.0,0.0,40.0,45.0,5.0,12.5,4.0,4.0,0.0,0.0,23.0,28.0,5.0,21.74,4.0,4.0,0.0,0.0,10,10,0
Sherbrooke_127Q,lpn_n5.qasm,0.01,0.01,0.0,0.0,31.0,31.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,10,10,0
Sherbrooke_127Q,multiplier_n15.qasm,0.06,0.03,-0.03,-50.0,2995.7,3121.2,125.5,4.19,496.4,448.0,-48.4,-9.75,1172.1,1107.6,-64.5,-5.5,297.9,247.0,-50.9,-17.09,10,10,0
Sherbrooke_127Q,multiplier_n45.qasm,0.86,0.34,-0.52,-60.47,37250.3,41753.2,4502.9,12.09,6279.5,6227.7,-51.8,-0.82,12913.0,13018.0,105.0,0.81,3302.4,3007.4,-295.0,-8.93,10,10,0
Sherbrooke_127Q,multiplier_n75.qasm,3.07,1.13,-1.94,-63.19,114487.1,130934.4,16447.3,14.37,19500.9,19663.5,162.6,0.83,37738.1,39135.6,1397.5,3.7,9715.2,8990.4,-724.8,-7.46,10,10,0
Sherbrooke_127Q,multiply_n13.qasm,0.02,0.01,-0.01,-50.0,543.2,641.0,97.8,18.0,86.2,88.4,2.2,2.55,221.1,253.7,32.6,14.74,56.3,57.5,1.2,2.13,10,10,0
Sherbrooke_127Q,pea_n5.qasm,0.02,0.02,0.0,0.0,153.6,205.7,52.1,33.92,26.4,27.9,1.5,5.68,106.0,138.0,32.0,30.19,26.4,27.1,0.7,2.65,10,10,0
Sherbrooke_127Q,qaoa_n3.qasm,0.01,0.01,0.0,0.0,62.0,85.0,23.0,37.1,8.0,8.0,0.0,0.0,38.5,53.0,14.5,37.66,8.0,8.0,0.0,0.0,10,10,0
Sherbrooke_127Q,qaoa_n6.qasm,0.02,0.01,-0.01,-50.0,406.7,444.6,37.9,9.32,65.6,60.0,-5.6,-8.54,215.0,260.5,45.5,21.16,50.7,48.0,-2.7,-5.33,10,10,0
Sherbrooke_127Q,qec9xz_n17.qasm,0.02,0.02,0.0,0.0,647.0,706.5,59.5,9.2,104.0,102.3,-1.7,-1.63,174.4,171.2,-3.2,-1.83,43.9,39.6,-4.3,-9.79,10,10,0
Sherbrooke_127Q,qec_en_n5.qasm,0.01,0.01,0.0,0.0,88.0,89.1,1.1,1.25,13.0,13.6,0.6,4.62,46.0,46.8,0.8,1.74,12.0,12.7,0.7,5.83,10,10,0
Sherbrooke_127Q,qec_sm_n5.qasm,0.01,0.01,0.0,0.0,43.0,46.0,3.0,6.98,4.0,4.0,0.0,0.0,23.0,25.0,2.0,8.7,4.0,4.0,0.0,0.0,10,10,0
Sherbrooke_127Q,qf21_n15.qasm,0.04,0.02,-0.02,-50.0,1574.5,1828.6,254.1,16.14,265.7,242.7,-23.0,-8.66,873.4,1046.4,173.0,19.81,219.9,213.8,-6.1,-2.77,10,10,0
Sherbrooke_127Q,qft_n18.qasm,0.11,0.04,-0.07,-63.64,3867.5,4466.7,599.2,15.49,678.5,563.1,-115.4,-17.01,996.9,1035.8,38.9,3.9,257.1,207.2,-49.9,-19.41,10,10,0
Sherbrooke_127Q,qft_n29.qasm,0.28,0.09,-0.19,-67.86,10252.9,10673.9,421.0,4.11,1821.7,1345.3,-476.4,-26.15,2280.0,1684.8,-595.2,-26.11,592.4,344.5,-247.9,-41.85,10,10,0
Sherbrooke_127Q,qft_n4.qasm,0.01,0.01,0.0,0.0,108.8,144.0,35.2,32.35,17.6,18.2,0.6,3.41,75.6,96.6,21.0,27.78,17.6,17.8,0.2,1.14,10,10,0
Sherbrooke_127Q,qft_n63.qasm,1.09,0.3,-0.79,-72.48,32248.0,32818.3,570.3,1.77,5726.4,4309.8,-1416.6,-24.74,5920.8,4123.1,-1797.7,-30.36,1532.3,868.3,-664.0,-43.33,10,10,0
Sherbrooke_127Q,qpe_n9.qasm,0.02,0.01,-0.01,-50.0,526.4,611.9,85.5,16.24,85.2,75.2,-10.0,-11.74,289.7,359.4,69.7,24.06,72.8,68.0,-4.8,-6.59,10,10,0
Sherbrooke_127Q,qram_n20.qasm,0.04,0.02,-0.02,-50.0,1816.1,2112.2,296.1,16.3,303.3,303.2,-0.1,-0.03,726.4,797.3,70.9,9.76,186.5,185.5,-1.0,-0.54,10,10,0
Sherbrooke_127Q,qrng_n4.qasm,0.01,0.01,0.0,0.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,,4.0,4.0,0.0,0.0,0.0,0.0,0.0,,10,10,0
Sherbrooke_127Q,quantumwalks_n2.qasm,0.01,0.01,0.0,0.0,37.0,42.0,5.0,13.51,3.0,3.0,0.0,0.0,21.0,24.0,3.0,14.29,3.0,3.0,0.0,0.0,10,10,0
Sherbrooke_127Q,qugan_n39.qasm,0.12,0.07,-0.05,-41.67,2639.9,3644.7,1004.8,38.06,406.8,485.0,78.2,19.22,877.5,1011.3,133.8,15.25,208.8,218.1,9.3,4.45,10,10,0
Sherbrooke_127Q,qugan_n71.qasm,0.37,0.16,-0.21,-56.76,5582.0,7712.3,2130.3,38.16,880.0,1059.1,179.1,20.35,1631.8,1991.0,359.2,22.01,396.1,445.2,49.1,12.4,10,10,0
Sherbrooke_127Q,sat_n11.qasm,0.06,0.03,-0.03,-50.0,3027.1,3298.3,271.2,8.96,502.3,464.1,-38.2,-7.61,1518.9,1595.3,76.4,5.03,381.7,350.8,-30.9,-8.1,10,10,0
Sherbrooke_127Q,sat_n7.qasm,0.02,0.01,-0.01,-50.0,673.2,764.4,91.2,13.55,106.1,98.3,-7.8,-7.35,327.6,377.2,49.6,15.14,82.0,75.1,-6.9,-8.41,10,10,0
Sherbrooke_127Q,seca_n11.qasm,0.03,0.02,-0.01,-33.33,900.5,1027.7,127.2,14.13,135.9,135.4,-0.5,-0.37,302.4,359.9,57.5,19.01,69.4,75.0,5.6,8.07,10,10,0
Sherbrooke_127Q,shor_n5.qasm,0.03,0.02,-0.01,-33.33,305.1,328.8,23.7,7.77,47.2,44.8,-2.4,-5.08,198.3,208.4,10.1,5.09,46.6,44.6,-2.0,-4.29,10,10,0
Sherbrooke_127Q,simon_n6.qasm,0.01,0.01,0.0,0.0,157.3,179.0,21.7,13.8,20.5,21.0,0.5,2.44,90.6,97.7,7.1,7.84,20.5,20.9,0.4,1.95,10,10,0
Sherbrooke_127Q,square_root_n18.qasm,0.26,0.11,-0.15,-57.69,13409.0,15793.6,2384.6,17.78,2278.3,2297.6,19.3,0.85,6157.3,7201.3,1044.0,16.96,1537.2,1576.6,39.4,2.56,10,10,0
Sherbrooke_127Q,swap_test_n25.qasm,0.03,0.02,-0.01,-33.33,978.6,1307.9,329.3,33.65,144.5,170.4,25.9,17.92,473.1,606.0,132.9,28.09,115.5,135.1,19.6,16.97,10,10,0
Sherbrooke_127Q,swap_test_n41.qasm,0.06,0.05,-0.01,-16.67,1761.8,2220.7,458.9,26.05,271.3,302.2,30.9,11.39,837.8,1017.9,180.1,21.5,211.0,235.0,24.0,11.37,10,10,0
Sherbrooke_127Q,swap_test_n83.qasm,0.16,0.2,0.04,25.0,4114.2,5382.3,1268.1,30.82,656.1,758.6,102.5,15.62,1888.2,2409.6,521.4,27.61,478.9,565.3,86.4,18.04,10,10,0
Sherbrooke_127Q,teleportation_n3.qasm,0.01,0.01,0.0,0.0,27.0,27.0,0.0,0.0,2.0,2.0,0.0,0.0,14.0,14.0,0.0,0.0,2.0,2.0,0.0,0.0,10,10,0
Sherbrooke_127Q,toffoli_n3.qasm,0.01,0.01,0.0,0.0,56.5,64.5,8.0,14.16,8.0,8.0,0.0,0.0,37.5,39.0,1.5,4.0,8.0,8.0,0.0,0.0,10,10,0
Sherbrooke_127Q,variational_n4.qasm,0.01,0.01,0.0,0.0,77.0,97.0,20.0,25.97,8.0,8.0,0.0,0.0,32.0,42.0,10.0,31.25,6.0,6.0,0.0,0.0,10,10,0
Sherbrooke_127Q,vqe_n4.qasm,0.01,0.01,0.0,0.0,113.0,123.0,10.0,8.85,9.0,9.0,0.0,0.0,44.0,48.0,4.0,9.09,7.0,7.0,0.0,0.0,10,10,0
Sherbrooke_127Q,wstate_n27.qasm,0.02,0.02,0.0,0.0,459.0,501.0,42.0,9.15,52.0,52.0,0.0,0.0,154.0,166.0,12.0,7.79,28.0,28.0,0.0,0.0,10,10,0
Sherbrooke_127Q,wstate_n3.qasm,0.01,0.01,0.0,0.0,72.7,91.8,19.1,26.27,9.2,10.0,0.8,8.7,45.3,56.5,11.2,24.72,9.2,10.0,0.8,8.7,10,10,0
Sherbrooke_127Q,wstate_n36.qasm,0.05,0.05,0.0,0.0,617.0,682.0,65.0,10.53,70.0,70.0,0.0,0.0,202.0,218.0,16.0,7.92,37.0,37.0,0.0,0.0,10,10,0
Sherbrooke_127Q,wstate_n76.qasm,0.07,0.06,-0.01,-14.29,1343.0,1450.0,107.0,7.97,150.0,150.0,0.0,0.0,426.0,460.0,34.0,7.98,77.0,77.0,0.0,0.0,10,10,0
